id,title,budget,revenue,date_id
52537,Twisted,2.2E7,6.79E7,19961114
547,The Horse Whisperer,6.0E7,1.86883563E8,19980514
25994,The Winter Guest,600000.0,2500000.0,19971227
184,Jackie Brown,1.2E7,3.9673162E7,19971224
9746,Kundun,2.8E7,5684789.0,19971225
115,The Big Lebowski,1.5E7,4.6189568E7,19980306
26941,Afterglow,1.2148397E7,2465960.0,19971226
9410,Great Expectations,2.5E7,5.5494066E7,19980119
216794,Men of Means,2.7E7,7164778.0,19990525
41417,Firestorm,1.9E7,2945242.0,19980108
12538,Senseless,474700.0,1.3035599E7,19980220
586,Wag the Dog,1.5E7,6.4256513E7,19971225
2666,Dark City,2.7E7,2.7200316E7,19980227
11258,Hard Rain,7.0E7,1.9870567E7,19980116
9490,Half Baked,2.5E7,1.746002E7,19980116
9411,Fallen,3500000.0,2.5232289E7,19980116
25719,Shooting Fish,300000.0,302204.0,19970822
9033,The Prophecy II,1.5E8,8.95921036E8,19980120
11220,Fallen Angels,2.8E7,1.86438883E8,19950906
21253,Four Days in September,4.0E7,310724.0,19970501
6116,Spice World,2.5E7,1.0E8,19971219
9457,Deep Rising,4.5E7,1.1203026E7,19980130
39424,Music from Another Room,1.1E7,1.09E7,19980424
11702,The Replacement Killers,3.0E7,1.9204929E7,19980206
11568,Blues Brothers 2000,2.8E7,1.4051384E7,19980205
41577,Tokyo Fist,9000000.0,1.0E8,19950101
11003,The Wedding Singer,1.8E7,1.23306987E8,19980213
10153,Sphere,7.5E7,1.31E7,19980213
49645,Ayn Rand: A Sense of Life,1.9E7,9.2884429E7,19980213
47112,A Further Gesture,9.0E7,1.2448676E7,19970101
2898,As Good as It Gets,5.0E7,3.14178011E8,19971219
9558,King of New York,1000000.0,2554476.0,19900717
83593,A Paralyzing Fear: The Story of Polio in America,1.5E7,163169.0,19980304
320011,Men with Guns,1.0E7,1.7297244E7,19980306
11808,U.S. Marshals,6.0E7,1.02367405E8,19980306
6970,Welcome to Woop Woop,1589000.0,1738000.0,19980813
18205,Midaq Alley,4000000.0,1.0E7,19950505
36943,In God's Hands,7.0E7,8.8933562E7,19980424
17941,Hush,2.0E7,3.7691644E7,19980306
10668,Suicide Kings,1.6E7,4092682.0,19970906
9313,The Man in the Iron Mask,4.5E7,1.0170206E8,19980312
42807,The Newton Boys,2.7E7,7.6E7,19980326
617,Wild Things,2.0E7,6.72E7,19980320
36568,Paulie,1073000.0,3064000.0,19980417
5910,Fireworks,1.5E7,1297401.0,19970903
32911,Wide Awake,6000000.0,3.0536013E7,19980320
44308,A Price Above Rubies,864000.0,1081957.0,19980326
32456,Two Girls and a Guy,2000000.0,2057193.0,19970907
32144,The Proposition,147773.0,1500000.0,19980326
17127,The Object of My Affection,2.6E7,4.6905889E7,19980417
40688,Meet the Deedles,4000000.0,4562146.0,19980327
17133,Homegrown,1200000.0,271375.0,19980101
19848,The Players Club,1.2E7,9584131.0,19980408
1774,The Big One,4.5E7,720074.0,19970906
30265,Chinese Box,5.0E7,1.11340801E8,19970904
8838,Mercury Rising,1.2E7,3.32E7,19980403
29193,The Spanish Prisoner,1.0E7,1.383513E7,19970908
795,City of Angels,5.5E7,1.98685114E8,19980410
16980,The Last Days of Disco,8000000.0,7443126.0,19980529
47881,My Giant,3000000.0,7985929.0,19980410
9469,He Got Game,2.5E7,2.1567853E7,19980501
81367,Slappy and the Stinkers,8000000.0,3.0238577E7,19980123
267,Live Flesh,2.5E7,1535558.0,19971028
16148,Zero Effect,5000000.0,1980338.0,19980130
21252,Nil by Mouth,2100000.0,2000000.0,19970508
73135,Ratchet,4.0E7,6.5754228E7,19960912
9449,The Borrowers,2.9E7,2455831.0,19971205
6264,Prince Valiant,1600000.0,7356000.0,19970724
215373,Love Walked In,6.5E7,1.58851357E8,19970118
31220,Krippendorf's Tribe,6000000.0,5.7231524E7,19980227
13907,Kurt & Courtney,2.0E7,2.7450189E7,19980227
29825,The Real Blonde,2.8E7,3.8159905E7,19970914
10622,Mr. Nice Guy,1.2716953E7,1.881472E7,19970131
30020,Taste of Cherry,5.5E7,6.5664721E7,19970928
17139,Character,4500000.0,1.4902041E7,19970417
10216,Species II,3.5E7,1.916556E7,19980410
9771,Major League: Back to the Minors,1.8E7,3572443.0,19980417
9448,The Big Hit,1.3E7,2.7007143E7,19980424
18316,Black Dog,2.0E7,3.3889159E7,19980501
78373,"Dancer, Texas Pop. 81",6500000.0,565592.0,19980501
77514,A Friend of the Deceased,1.3E7,2636637.0,19970910
49474,Go Now,2000000.0,2260622.0,19950916
4415,Les Misérables,1200000.0,1.4096321E7,19980501
8656,Deep Impact,7.5E7,1.40464664E8,19980508
58680,Woo,1.3E7,8026971.0,19980508
35796,Lawn Dogs,7000000.0,1.021946E7,19971121
18937,Quest for Camelot,3500000.0,3.81725E7,19980515
929,Godzilla,1.3E8,3.79014294E8,19980520
9452,Bulworth,3.0E7,2.9202884E7,19980515
1878,Fear and Loathing in Las Vegas,1.85E7,1.0680275E7,19980522
9844,The Opposite of Sex,5000000.0,5879254.0,19980522
40505,I Got the Hook Up,7000000.0,6680926.0,19980527
14342,Almost Heroes,2.0E7,2.1170563E7,19980529
9715,Hope Floats,1.55E7,1.28E7,19980529
26610,Insomnia,3.3E7,6.5E7,19970314
20064,Little Boy Blue,3000000.0,7301115.0,19970601
1965,A Perfect Murder,6.0E7,1.28038368E8,19980605
6068,Six Days Seven Nights,7.0E7,1.64E8,19980612
15037,Can't Hardly Wait,1650000.0,2.5605015E7,19980612
37636,High Art,7000000.0,1929168.0,19980612
60951,Passion in the Desert,5500000.0,200229.0,19970831
21334,Children of Heaven,180000.0,900000.0,19970801
51955,Hav Plenty,1.0E7,2.5978375E7,19970911
53765,Mr. Jealousy,8.0E7,3.7384046E7,19970911
10674,Mulan,9.0E7,3.04320254E8,19980618
846,The X Files,6.6E7,1.89198313E8,19980619
12655,I Went Down,1.5E7,7.6286096E7,19971003
3050,Doctor Dolittle,7.1E7,2.94456605E8,19980622
1389,Out of Sight,4.8E7,7.7745568E7,19980626
11020,Picnic at Hanging Rock,1.4E7,2.9612137E7,19750902
108548,Voyage to the Beginning of the World,2.1E8,4.59359555E8,19970505
9464,Buffalo '66,1500000.0,2375097.0,19980120
95,Armageddon,1.4E8,5.53799566E8,19980701
944,Lethal Weapon 4,9000000.0,2.85444603E8,19980710
35680,Madeline,6.0E7,8.0767884E7,19980710
11551,Small Soldiers,4.0E7,5.4682547E7,19980710
102304,Whatever,2500000.0,410602.0,19980710
544,There's Something About Mary,2.3E7,3.69884651E8,19980715
28966,Wings,2000000.0,5.4114815E7,19270812
65203,The Broadway Melody,379000.0,4358000.0,19290208
143,All Quiet on the Western Front,1250000.0,2.6888376E7,19300429
33680,Grand Hotel,700000.0,2594000.0,19320525
56164,Cavalcade,1026000.0,7630000.0,19330208
12311,Mutiny on the Bounty,1950000.0,4460000.0,19351108
34106,You Can't Take It With You,4200000.0,7433101.0,19380823
43266,How Green Was My Valley,1250000.0,6000000.0,19411028
27367,Mrs. Miniver,1.7E7,1.35E7,19420604
28580,The Lost Weekend,2.0E7,1.1E7,19451124
887,The Best Years of Our Lives,2100000.0,2.365E7,19461225
33667,Gentleman's Agreement,2000000.0,7800000.0,19471111
27191,The Greatest Show on Earth,4000000.0,3.6E7,19520110
11426,From Here to Eternity,1650000.0,3.05E7,19530828
654,On the Waterfront,910000.0,9600000.0,19540622
15919,Marty,343000.0,3000000.0,19550411
1725,West Side Story,6000000.0,4.3656822E7,19611018
5769,Tom Jones,1000000.0,3.76E7,19631006
874,A Man for All Seasons,5000000.0,2.835E7,19661212
10633,In the Heat of the Night,1.1E7,2.7379978E7,19670802
17917,Oliver!,1.0E7,3.7402877E7,19680926
1051,The French Connection,1800000.0,4.1158757E7,19711009
1366,Rocky,1000000.0,1.17235147E8,19761121
12102,Kramer vs. Kramer,1138000.0,1.0626E8,19791218
9443,Chariots of Fire,5500000.0,5.8972904E7,19810515
11050,Terms of Endearment,5000000.0,1.6E7,19831120
606,Out of Africa,3.1E7,1.28499205E8,19851220
746,The Last Emperor,1.2E7,4.398423E7,19871021
380,Rain Man,2.5E7,4.128E8,19881211
403,Driving Miss Daisy,7500000.0,1.45793296E8,19891213
466,Klute,2500000.0,741766.0,19710621
13820,Repo Man,1500000.0,2300000.0,19840220
13597,Labyrinth,2.5E7,1.2729917E7,19860627
2108,The Breakfast Club,1000000.0,5.1525171E7,19850215
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,3000000.0,2.9999213E7,19851031
10072,A Nightmare on Elm Street 3: Dream Warriors,5000000.0,4.4793222E7,19870227
10131,A Nightmare on Elm Street 4: The Dream Master,7000000.0,7.25E7,19880819
10160,A Nightmare on Elm Street 5: The Dream Child,3.0E7,2.2168359E7,19890811
11284,Freddy's Dead: The Final Nightmare,1.1E7,3.4872033E7,19910905
4488,Friday the 13th,550000.0,5.9754601E7,19800509
9725,Friday the 13th Part 2,1250000.0,2.1722776E7,19810501
9728,Friday the 13th Part III,5650000.0,3.6690067E7,19820813
9730,Friday the 13th: The Final Chapter,2600000.0,3.298088E7,19840413
9731,Friday the 13th: A New Beginning,2200000.0,2.1930418E7,19850322
10225,Friday the 13th Part VI: Jason Lives,3000000.0,1.9472057E7,19860801
10281,Friday the 13th Part VII: The New Blood,390000.0,1.9170001E7,19880513
10283,Friday the 13th Part VIII: Jason Takes Manhattan,5000000.0,1.4E7,19890728
948,Halloween,300000.0,7.0E7,19781025
11281,Halloween II,2500000.0,2.5533818E7,19811030
10676,Halloween III: Season of the Witch,2500000.0,1.44E7,19821022
11357,Halloween 4: The Return of Michael Myers,5000000.0,1.7768757E7,19881021
11361,Halloween 5: The Revenge of Michael Myers,5000000.0,1.1642254E7,19891012
36599,Prom Night,1000000.0,1.4796236E7,19800718
41769,Prom Night IV: Deliver Us from Evil,806000.0,1628000.0,19920214
10585,Child's Play,9000000.0,4.4196684E7,19881108
11186,Child's Play 2,1.3E7,3.5763605E7,19901109
11187,Child's Play 3,1.3E7,2.0560255E7,19910830
609,Poltergeist,1.07E7,1.222E8,19820604
11133,Poltergeist II: The Other Side,1.9E7,4.0996665E7,19860523
10306,Poltergeist III,1.05E7,1.4144E7,19880610
9552,The Exorcist,2200000.0,4.41306145E8,19731226
11586,Exorcist II: The Heretic,1.4E7,3.0749142E7,19770616
11587,The Exorcist III,1.5E7,3.9024251E7,19900817
941,Lethal Weapon,2.6E7,1.20207127E8,19870306
942,Lethal Weapon 2,200000.0,2.27853986E8,19890707
927,Gremlins,1.1E7,1.53083102E8,19840607
9342,The Mask of Zorro,9.5E7,2.50288523E8,19980716
12101,Soylent Green,250000.0,3600000.0,19730419
19,Metropolis,9.262E7,650422.0,19270110
551,The Poseidon Adventure,5000000.0,8.4563118E7,19721201
16084,Freaky Friday,2.0E7,1.5851622E7,19761217
22328,The Apple Dumpling Gang Rides Again,2000000.0,622806.0,19790627
3170,Bambi,858000.0,2.6744715E8,19420814
346,Seven Samurai,2000000.0,271841.0,19540426
859,Dangerous Liaisons,1.4E7,3.467072E7,19881216
841,Dune,4.0E7,3.092569E7,19841214
11051,The Last Temptation of Christ,7000000.0,8373585.0,19880812
242,The Godfather: Part III,5.4E7,1.36766062E8,19901224
1411,The Rapture,1227401.0,1277401.0,19911004
9769,Lolita,6.2E7,1060056.0,19970927
9424,Disturbing Behavior,5474000.0,1.7507368E7,19980724
9835,Jane Austen's Mafia!,1.0E7,1.9E7,19980724
857,Saving Private Ryan,7.0E7,4.81840909E8,19980724
44322,East Palace West Palace,2.5E7,3.143914E7,19960101
20173,The Barefoot Executive,3.11652E7,2.1924245E7,19710317
10957,The Black Cauldron,2.5E7,2.1288692E7,19850724
9570,The Black Hole,2.0E7,3.5841901E7,19791218
65157,Cheetah,5000000.0,8153677.0,19890818
11164,D2: The Mighty Ducks,8000000.0,4.561041E7,19940325
40866,The Devil and Max Devlin,5.5E7,2.3E7,19810306
24736,A Far Off Place,1.0E8,1.2890752E7,19930312
10122,Flight of the Navigator,6500000.0,1.8564613E7,19860730
9994,The Great Mouse Detective,1.4E7,3.862555E7,19860702
10439,Hocus Pocus,2.8E7,3.9514713E7,19930716
9354,"Honey, I Shrunk the Kids",3.2E7,2.22724172E8,19890622
28736,Hot Lead & Cold Feet,4.0E7,3.17375031E8,19780705
37969,The Incredible Journey,1000000.0,2000000.0,19631120
9631,The Negotiator,5.0E7,4.4547681E7,19980729
14013,BASEketball,1000000.0,7027290.0,19980728
1779,Roger & Me,160000.0,6706368.0,19890901
907,Doctor Zhivago,1.1E7,1.11858363E8,19651222
47908,The Trip to Bountiful,500000.0,7218340.0,19851220
11974,The 'Burbs,9000000.0,3.6602E7,19890217
26648,The Night Porter,1.5E7,3.5097815E7,19740403
793,Blue Velvet,6000000.0,8551228.0,19860801
35144,The Journey of Natty Gann,1.0E8,2135577.0,19850925
43037,Kidnapped,3000000.0,1.15E7,19600101
10340,Lady and the Tramp,150000.0,9.36E7,19550616
10144,The Little Mermaid,4.0E7,2.223E8,19891117
10414,The Mighty Ducks,1.0E7,5.0752337E7,19921001
12230,One Hundred and One Dalmatians,4000000.0,2.15880014E8,19610125
10693,Peter Pan,4000000.0,8.7404651E7,19530205
11335,Popeye,2.0E7,6816129.0,19801212
11135,The Rescuers Down Under,3.7931E7,4.7431461E7,19901116
11319,The Rescuers,1200000.0,7.1215869E7,19770621
13155,Return to Oz,2.5E7,1.1137801E7,19850621
10249,The Rocketeer,4.2E7,6.2E7,19910621
15943,The Shaggy D.A.,1.0E7,6900000.0,19761217
10882,Sleeping Beauty,6000000.0,5.1E7,19590128
24808,Something Wicked This Way Comes,1500000.0,5656087.0,19830429
2619,Splash,8000000.0,6.9821334E7,19840309
65158,Squanto: A Warrior's Tale,3000000.0,3337685.0,19941028
41841,Tall Tale,3.2E7,2012927.0,19950324
11675,Halloween: H20,1.7E7,5.5041738E7,19980805
2107,L.A. Story,6400000.0,3416328.0,19910208
6471,The Jerk,7000000.0,7.3961419E7,19791214
9442,Dead Men Don't Wear Plaid,5000000.0,1.819617E7,19820521
11591,The Man with Two Brains,1.01E7,179590.0,19830610
13697,Grand Canyon,1.0E7,1.53E7,19911225
19158,Graveyard Shift,1.05E7,1.1582891E7,19901026
227,The Outsiders,1.0E7,3.3697647E7,19830325
87,Indiana Jones and the Temple of Doom,2000000.0,3.33E8,19840523
123,The Lord of the Rings,4000000.0,3.047142E7,19781115
9314,Nineteen Eighty-Four,6000000.0,4591629.0,19841010
11336,The Dead Zone,1.0E7,2.0766616E7,19831021
9980,Maximum Overdrive,1.0E7,7433663.0,19860725
10657,Needful Things,2.0E7,4.1939392E7,19930827
10489,Cujo,5000000.0,2.12E7,19830810
10823,Children of the Corn,800000.0,1.4E7,19840309
2907,The Addams Family,3.0E7,1.91502426E8,19911122
9454,Ever After: A Cinderella Story,2.6E7,6.5705772E7,19980731
8688,Snake Eyes,7.3E7,1.03891409E8,19980807
16155,Safe Men,1.0E7,1.73E7,19980817
48894,The Saltmen of Tibet,532673.0,3000000.0,19970425
23954,Atlantic City,7200000.0,1.2729678E7,19800902
396,Who's Afraid of Virginia Woolf?,7500000.0,3.3736689E7,19660621
14367,Adventures in Babysitting,3000000.0,3.4368475E7,19870701
11814,Weird Science,5700000.0,3.8934048E7,19850801
11837,Watership Down,1000000.0,3713768.0,19781014
11704,The Secret of NIMH,7000000.0,1.4665733E7,19820617
11639,The Dark Crystal,1.5E7,4.0577001E7,19821217
4978,An American Tail,3000000.0,8.4542002E7,19861121
10380,An American Tail: Fievel Goes West,1955000.0,4.0766041E7,19911121
11976,Legend,2.5E7,1.5502112E7,19850719
15144,Sixteen Candles,6500000.0,2.3686027E7,19840504
11522,Pretty in Pink,1000000.0,4.0471663E7,19860228
13853,The Clan of the Cave Bear,1.5E7,850575.0,19860117
37530,House II: The Second Story,3.0E7,7800000.0,19870514
8393,The Gods Must Be Crazy,5000000.0,6.0E7,19800910
21661,Air Bud: Golden Receiver,3.0E7,1.0224116E7,19980814
9320,The Avengers,760000.0,4.8585416E7,19980813
14662,Slums of Beverly Hills,1.52388E7,1.1652157E7,19980814
10692,Henry: Portrait of a Serial Killer,111000.0,8000000.0,19860924
34584,The NeverEnding Story,2.7E7,2.0158808E7,19840405
34636,The Neverending Story II: The Next Chapter,3.2E7,1.6283667E7,19901024
28070,Surf Nazis Must Die,3115000.0,5000000.0,19870703
10278,Return to Paradise,1.9E7,5.1733921E7,19980810
36647,Blade,4.5E7,1.3118353E8,19980821
14557,Dead Man on Campus,7000000.0,5430822.0,19980821
4011,Beetlejuice,1.5E7,7.3326666E7,19880229
161795,Déjà Vu,1.0E7,295750.0,19980422
1580,Rope,1500000.0,2200000.0,19480823
5854,Family Plot,2000000.0,7900000.0,19760409
2370,Topaz,4000000.0,6000000.0,19691218
5780,Torn Curtain,3000000.0,1.3E7,19660713
506,Marnie,2135161.0,7000000.0,19640709
22527,The Wrong Man,1200000.0,2000000.0,19561222
574,The Man Who Knew Too Much,2500000.0,1.025E7,19560601
11219,The Trouble with Harry,1200000.0,7000000.0,19551003
30159,I Confess,3000000.0,1.0172519E7,19530228
845,Strangers on a Train,1200000.0,7000000.0,19510618
3682,54,1.3E7,1.6757163E7,19980828
46702,Why Do Fools Fall In Love,185000.0,1.241365E7,19980828
847,Willow,3.5E7,5.7269863E7,19880501
117,The Untouchables,2.5E7,7.6270454E7,19870602
13321,Lifeboat,2.0E7,3.1198531E7,19440111
31995,Jamaica Inn,2.0E7,2.5346148E7,19390511
2762,Young and Innocent,3.0E7,4.4516999E7,19371101
2761,Secret Agent,1073000.0,3064000.0,19360612
36049,Rich and Strange,3400000.0,1.14E8,19311210
52748,The Skin Game,6.0E7,2.612E8,19310226
75793,Elstree Calling,250000.0,232732.0,19300201
64398,The Pleasure Garden,1.8E7,3.099166E7,19251103
10220,Rounders,1.2E7,2.2921898E7,19980911
431,Cube,250000.0,501818.0,19970909
22796,Simon Birch,2.0E7,1.8253415E7,19980911
22256,Without Limits,2.5E7,777423.0,19980911
37550,Seven Beauties,700000.0,3000000.0,19751220
37916,Swept Away,2500000.0,107559.0,19741218
21873,My Bodyguard,3000000.0,2.2482952E7,19800711
12626,Broadcast News,2.0E7,5.1249404E7,19871216
3525,Working Girl,5100000.0,1.03173635E8,19881220
2321,Married to the Mob,2.5E7,2.1486757E7,19880819
2028,Say Anything...,2000000.0,2.0036737E7,19890414
16384,My Blue Heaven,7000000.0,2.5E7,19900817
10699,Hero,1.05E8,2.67045765E8,19921002
11597,Toys,2.1E7,2.3278931E7,19921218
48311,Parasite,800000.0,7000000.0,19820312
18282,One Crazy Summer,2.7E8,8.7E7,19860808
18169,About Last Night...,1.8E7,3.870231E7,19860702
11082,The Seventh Sign,597966.0,1.8875011E7,19880401
11933,Nothing but Trouble,4.0E7,8479793.0,19910214
20096,The Butcher's Wife,1.95E7,373043.0,19911025
30815,Mortal Thoughts,8000000.0,2.5001149E7,19910419
881,A Few Good Men,4.0E7,2.43240178E8,19921211
4478,Indecent Proposal,3.8E7,2.66614059E8,19930407
2109,Rush Hour,2000000.0,2.44386864E8,19980918
24746,Six-String Samurai,2000000.0,124494.0,19980918
72987,A Soldier's Daughter Never Cries,2000000.0,1782005.0,19980918
8195,Ronin,5.5E7,4.1610884E7,19980925
9877,Urban Legend,1.4E7,7.2527595E7,19980925
24016,The Sheltering Sky,5000000.0,2075084.0,19901024
14794,If....,2000000.0,500000.0,19681219
11071,Them!,1.3E7,1.7874044E7,19540616
1091,The Thing,1.5E7,1.962976E7,19820625
11337,Stardust Memories,1.0E7,1.0389003E7,19800926
162,Edward Scissorhands,2.0E7,5.3E7,19901205
25723,Overnight Delivery,1.2E7,1232210.0,19980407
8916,Antz,6.0E7,1.71757863E8,19981002
28134,The Impostors,3.0E7,2197921.0,19980518
9429,A Night at the Roxbury,2.0E7,3.0331165E7,19981001
12159,What Dreams May Come,8.5E7,7.1485043E7,19981002
27791,Strangeland,1100000.0,631221.0,19981002
10156,History of the World: Part I,1.1E7,3.1672907E7,19810612
10377,My Cousin Vinny,1.1E7,6.4088552E7,19920313
3121,Nashville,2200000.0,1.2235843E7,19750611
4975,Love Is the Devil: Study for a Portrait of Francis Bacon,1.3E7,9.68E7,19980916
134368,One Tough Cop,1500000.0,6577779.0,19981009
4437,2010,2.8E7,4.0400657E7,19841206
1955,The Elephant Man,5000000.0,2.6010864E7,19801002
11932,Bride of Chucky,373000.0,5.067185E7,19981016
6435,Practical Magic,7.5E7,4.6683377E7,19981016
10683,Happiness,3000000.0,2807390.0,19981016
9425,Soldier,7.5E7,1.4567883E7,19981023
32326,The Cruise,5.5E7,3.6699403E7,19981023
637,Life Is Beautiful,2.0E7,2.294E8,19971220
8675,Orgazmo,1000000.0,796368.0,19970906
20701,Tales from the Darkside: The Movie,3500000.0,1.6324573E7,19900503
9945,Vampires,2.0E7,1102469.0,19980415
73,American History X,2.0E7,2.3875127E7,19981030
18603,Hands on a Hard Body: The Documentary,703000.0,1206000.0,19970601
46889,Living Out Loud,1.2E7,1.290279E7,19981030
3033,Gods and Monsters,1.0E7,6451628.0,19980121
9882,The Siege,7.0E7,1.16672912E8,19981106
10663,The Waterboy,2.3E7,1.85991646E8,19981106
4518,Elizabeth,3.0E7,8.2150642E7,19980913
1808,Velvet Goldmine,7000000.0,1053788.0,19981023
3600,I Still Know What You Did Last Summer,6.5E7,4.0002112E7,19981113
17037,I'll Be Home for Christmas,3.0E7,199436.0,19981112
297,Meet Joe Black,1.2E7,1.429401E8,19981112
5332,Dancing at Lughnasa,4422952.0,6.6995253E7,19980904
11893,Runaway Train,9000000.0,7936012.0,19851115
123056,Desert Bloom,2.5E7,3250000.0,19860122
12223,The Stepford Wives,8000000.0,1803412.0,19750212
14924,Sid & Nancy,4000000.0,2826523.0,19861107
10002,Mona Lisa,1.0E7,5794184.0,19860613
41817,Heart Condition,2000000.0,4100000.0,19900202
12560,The Big Chill,5000000.0,726936.0,19830909
9798,Enemy of the State,9.0E7,2.50649836E8,19981120
14444,The Rugrats Movie,8933400.0,1.00491683E8,19981120
9487,A Bug's Life,1.2E8,3.63258859E8,19981125
9466,Celebrity,2.0E7,5.495614E7,19980907
666,Central Station,2900000.0,5596708.0,19980116
2042,Savior,1.0E7,157350.0,19981120
10162,Waking Ned,200000.0,8.2677281E7,19980915
24018,Glen or Glenda,6000000.0,1752988.0,19530101
39256,Godzilla 1985,2000000.0,4100000.0,19841215
1680,King Kong vs. Godzilla,1.09E8,1.112E8,19620811
244,King Kong,1000000.0,1.0E7,19330407
31947,King Kong Lives,1.0E7,4711220.0,19861121
8130,Desperately Seeking Susan,5000000.0,2.74E7,19850329
11532,The Emerald Forest,1000000.0,2.4467E7,19850626
9749,Fletch,7000000.0,5.9612888E7,19850531
14628,Fletch Lives,8045760.0,3.515096E7,19890317
9626,Red Sonja,1.79E7,6948633.0,19850409
13698,Gung Ho,1.7E7,3.661161E7,19860313
10466,The Money Pit,1.0E7,5.4999651E7,19860315
707,A View to a Kill,3.0E7,1.5242796E8,19850524
9336,Police Academy,4500000.0,1.46198896E8,19840322
10157,Police Academy 2: Their First Assignment,5000000.0,5.56E7,19850328
12118,Police Academy 3: Back in Training,7000000.0,4.3579163E7,19860320
10587,Police Academy 4: Citizens on Patrol,1.5E8,2.8061343E7,19870402
11825,Police Academy 5: Assignment Miami Beach,500000.0,1.9510371E7,19880317
11895,Police Academy 6: City Under Siege,7000000.0,1.1567217E7,19890309
9447,Babe: Pig in the City,9.0E7,6.913186E7,19981125
12257,Home Fries,1.5E7,1.0443316E7,19981125
37536,Ringmaster,3500000.0,9247881.0,19981125
10029,Very Bad Things,3.0E7,9898412.0,19980911
27104,Steam: The Turkish Bath,4.0E7,1.36E8,19971024
200,Star Trek: Insurrection,7.0E7,1.18E8,19981210
9837,The Prince of Egypt,7.0E7,2.18613188E8,19981215
11545,Rushmore,9000000.0,1.7096053E7,19980917
1934,Shakespeare in Love,2.5E7,2.89317794E8,19981211
110643,Mass Appeal,900000.0,1700000.0,19841214
13764,Santa Claus: The Movie,5.0E7,2.3717291E7,19851029
1369,Rambo: First Blood Part II,4.4E7,3.00400432E8,19850521
1368,First Blood,1.5E7,1.25212904E8,19821022
1370,Rambo III,6.3E7,1.89015611E8,19880524
10303,The Jewel of the Nile,796442.0,9.67732E7,19851204
9326,Romancing the Stone,1.0E7,8.6572238E7,19840330
10328,Cocoon,3500000.0,8.5313124E7,19850621
1367,Rocky II,7000000.0,2.0018216E8,19790615
1371,Rocky III,1.7E7,2.7E8,19820528
1374,Rocky IV,125000.0,3.00473716E8,19851121
1375,Rocky V,4.2E7,1.19946358E8,19901018
15196,Clue,1.5E7,1.4643997E7,19851213
11904,Young Sherlock Holmes,1.8E7,5900000.0,19851204
15596,Back to School,4600000.0,9.1258E7,19860613
29968,Nothing in Common,1850000.0,1.654E7,19860729
44326,Extremities,2000000.0,1.3418091E7,19860822
1885,The Karate Kid,4500000.0,9.0815558E7,19840622
10495,"The Karate Kid, Part III",3000000.0,3.8956288E7,19890629
5825,National Lampoon's Christmas Vacation,2.7E7,7.132E7,19891201
9489,You've Got Mail,6.5E7,2.50821495E8,19981217
16885,The General,1000000.0,1214198.0,19980501
8741,The Thin Red Line,5.2E7,9.8126565E7,19981225
9276,The Faculty,1.5E7,4.0283321E7,19981225
10312,Patch Adams,5.0E7,2.02292902E8,19981225
9441,Stepmom,2.1E7,4.9050886E7,19981225
9422,A Civil Action,1.3E8,5.6702901E7,19980305
125582,Down in the Delta,4800000.0,1.4E7,19981225
10368,Tea with Mussolini,3600000.0,2.1001563E7,19990325
31662,Affliction,6000000.0,6330054.0,19970828
825,Playing by Heart,2.0E7,3970078.0,19981230
28902,In Dreams,2.0E7,8.9137047E7,19990115
14709,Varsity Blues,1250000.0,6149983.0,19990115
9423,Virus,7.5E7,1.401069E7,19990114
14443,The Garbage Pail Kids Movie,2011799.0,252207.0,19870822
10658,Howard the Duck,3.7E7,3.7962774E7,19860801
24086,The Boy Who Could Fly,589000.0,7177431.0,19860815
11815,The Fly,700000.0,3000000.0,19580716
10344,The Fly II,5.0E7,3.8903179E7,19890210
15698,Running Scared,9000000.0,2425000.0,19860627
2620,Armed and Dangerous,1.2E7,1.5945534E7,19860815
16337,The Texas Chainsaw Massacre 2,4700000.0,8025872.0,19860822
16780,Texas Chainsaw Massacre: The Next Generation,600000.0,185898.0,19940101
25438,Trick or Treat,6400000.0,6797218.0,19861024
33278,Deadly Friend,980000.0,8988731.0,19861010
192,The Name of the Rose,3.5E7,7.72E7,19860924
10013,Peggy Sue Got Married,9000000.0,4.1382841E7,19861005
9671,Crocodile Dundee,1750000.0,3.28203506E8,19860926
12278,Soul Man,2.0E7,1.4880939E7,19861024
18588,52 Pick-Up,5000000.0,5186646.0,19861107
12715,Firewalker,4700000.0,1.1949484E7,19861121
8388,¡Three Amigos!,2.5E7,1.7323326E7,19861212
45712,Gloria,3.0E7,1.32E7,19990122
10722,The Day of the Beast,190000.0,4367497.0,19951020
296543,Tinseltown,1.6E8,3.9737815E8,19970101
10314,She's All That,1500000.0,1.03166989E8,19990129
2112,Payback,9.0E7,1.61626121E8,19990205
16172,Simply Irresistible,6000000.0,4398989.0,19990205
16306,Fantastic Planet,178000.0,1099000.0,19730501
11622,Blast from the Past,3.5E7,4.026302E7,19990212
10207,Message in a Bottle,8.0E7,1.18880016E8,19990222
18892,Jawbreaker,3000000.0,3076820.0,19990130
13466,October Sky,3.0E7,8.2148538E7,19990219
1542,Office Space,1.0E7,1.2827813E7,19990219
15256,200 Cigarettes,6000000.0,6852450.0,19990226
8224,8MM,4.0E7,9.6618699E7,19990226
18417,The Other Sister,3.5E7,394717.0,19990226
