date_id,full_date,year,quarter,month,month_name,day,week_of_year,day_of_week,day_name,is_weekend
19950322,1995-03-22,1995,1,3,March,22,12,2,Wednesday,False
19950324,1995-03-24,1995,1,3,March,24,12,4,Friday,False
19950325,1995-03-25,1995,1,3,March,25,12,5,Saturday,True
19950331,1995-03-31,1995,1,3,March,31,13,4,Friday,False
19950407,1995-04-07,1995,2,4,April,7,14,4,Friday,False
19950411,1995-04-11,1995,2,4,April,11,15,1,Tuesday,False
19950412,1995-04-12,1995,2,4,April,12,15,2,Wednesday,False
19950413,1995-04-13,1995,2,4,April,13,15,3,Thursday,False
19950421,1995-04-21,1995,2,4,April,21,16,4,Friday,False
19950422,1995-04-22,1995,2,4,April,22,16,5,Saturday,True
19950423,1995-04-23,1995,2,4,April,23,16,6,Sunday,True
19950426,1995-04-26,1995,2,4,April,26,17,2,Wednesday,False
19950428,1995-04-28,1995,2,4,April,28,17,4,Friday,False
19950505,1995-05-05,1995,2,5,May,5,18,4,Friday,False
19950512,1995-05-12,1995,2,5,May,12,19,4,Friday,False
19950513,1995-05-13,1995,2,5,May,13,19,5,Saturday,True
19950516,1995-05-16,1995,2,5,May,16,20,1,Tuesday,False
19950517,1995-05-17,1995,2,5,May,17,20,2,Wednesday,False
19950519,1995-05-19,1995,2,5,May,19,20,4,Friday,False
19950520,1995-05-20,1995,2,5,May,20,20,5,Saturday,True
19950524,1995-05-24,1995,2,5,May,24,21,2,Wednesday,False
19950526,1995-05-26,1995,2,5,May,26,21,4,Friday,False
19950528,1995-05-28,1995,2,5,May,28,21,6,Sunday,True
19950529,1995-05-29,1995,2,5,May,29,22,0,Monday,False
19950601,1995-06-01,1995,2,6,June,1,22,3,Thursday,False
19950602,1995-06-02,1995,2,6,June,2,22,4,Friday,False
19950608,1995-06-08,1995,2,6,June,8,23,3,Thursday,False
19950609,1995-06-09,1995,2,6,June,9,23,4,Friday,False
19950614,1995-06-14,1995,2,6,June,14,24,2,Wednesday,False
19950616,1995-06-16,1995,2,6,June,16,24,4,Friday,False
19950630,1995-06-30,1995,2,6,June,30,26,4,Friday,False
19950707,1995-07-07,1995,3,7,July,7,27,4,Friday,False
19950713,1995-07-13,1995,3,7,July,13,28,3,Thursday,False
19950714,1995-07-14,1995,3,7,July,14,28,4,Friday,False
19950718,1995-07-18,1995,3,7,July,18,29,1,Tuesday,False
19950719,1995-07-19,1995,3,7,July,19,29,2,Wednesday,False
19950721,1995-07-21,1995,3,7,July,21,29,4,Friday,False
19950728,1995-07-28,1995,3,7,July,28,30,4,Friday,False
19950804,1995-08-04,1995,3,8,August,4,31,4,Friday,False
19950809,1995-08-09,1995,3,8,August,9,32,2,Wednesday,False
19950811,1995-08-11,1995,3,8,August,11,32,4,Friday,False
19950816,1995-08-16,1995,3,8,August,16,33,2,Wednesday,False
19950818,1995-08-18,1995,3,8,August,18,33,4,Friday,False
19950825,1995-08-25,1995,3,8,August,25,34,4,Friday,False
19950829,1995-08-29,1995,3,8,August,29,35,1,Tuesday,False
19950830,1995-08-30,1995,3,8,August,30,35,2,Wednesday,False
19950907,1995-09-07,1995,3,9,September,7,36,3,Thursday,False
19950908,1995-09-08,1995,3,9,September,8,36,4,Friday,False
19950909,1995-09-09,1995,3,9,September,9,36,5,Saturday,True
19950910,1995-09-10,1995,3,9,September,10,36,6,Sunday,True
19950912,1995-09-12,1995,3,9,September,12,37,1,Tuesday,False
19950913,1995-09-13,1995,3,9,September,13,37,2,Wednesday,False
19950914,1995-09-14,1995,3,9,September,14,37,3,Thursday,False
19950915,1995-09-15,1995,3,9,September,15,37,4,Friday,False
19950918,1995-09-18,1995,3,9,September,18,38,0,Monday,False
19950920,1995-09-20,1995,3,9,September,20,38,2,Wednesday,False
19950922,1995-09-22,1995,3,9,September,22,38,4,Friday,False
19950925,1995-09-25,1995,3,9,September,25,39,0,Monday,False
19950926,1995-09-26,1995,3,9,September,26,39,1,Tuesday,False
19950929,1995-09-29,1995,3,9,September,29,39,4,Friday,False
19950930,1995-09-30,1995,3,9,September,30,39,5,Saturday,True
19951001,1995-10-01,1995,4,10,October,1,39,6,Sunday,True
19951006,1995-10-06,1995,4,10,October,6,40,4,Friday,False
19951010,1995-10-10,1995,4,10,October,10,41,1,Tuesday,False
19951013,1995-10-13,1995,4,10,October,13,41,4,Friday,False
19951020,1995-10-20,1995,4,10,October,20,42,4,Friday,False
19951026,1995-10-26,1995,4,10,October,26,43,3,Thursday,False
19951027,1995-10-27,1995,4,10,October,27,43,4,Friday,False
19951030,1995-10-30,1995,4,10,October,30,44,0,Monday,False
19951102,1995-11-02,1995,4,11,November,2,44,3,Thursday,False
19951103,1995-11-03,1995,4,11,November,3,44,4,Friday,False
19951110,1995-11-10,1995,4,11,November,10,45,4,Friday,False
19951116,1995-11-16,1995,4,11,November,16,46,3,Thursday,False
19951117,1995-11-17,1995,4,11,November,17,46,4,Friday,False
19951118,1995-11-18,1995,4,11,November,18,46,5,Saturday,True
19951121,1995-11-21,1995,4,11,November,21,47,1,Tuesday,False
19951122,1995-11-22,1995,4,11,November,22,47,2,Wednesday,False
19951201,1995-12-01,1995,4,12,December,1,48,4,Friday,False
19951208,1995-12-08,1995,4,12,December,8,49,4,Friday,False
19951209,1995-12-09,1995,4,12,December,9,49,5,Saturday,True
19951213,1995-12-13,1995,4,12,December,13,50,2,Wednesday,False
19951215,1995-12-15,1995,4,12,December,15,50,4,Friday,False
19951222,1995-12-22,1995,4,12,December,22,51,4,Friday,False
19951223,1995-12-23,1995,4,12,December,23,51,5,Saturday,True
19951227,1995-12-27,1995,4,12,December,27,52,2,Wednesday,False
19951229,1995-12-29,1995,4,12,December,29,52,4,Friday,False
19960101,1996-01-01,1996,1,1,January,1,1,0,Monday,False
19960112,1996-01-12,1996,1,1,January,12,2,4,Friday,False
19960116,1996-01-16,1996,1,1,January,16,3,1,Tuesday,False
19960119,1996-01-19,1996,1,1,January,19,3,4,Friday,False
19960122,1996-01-22,1996,1,1,January,22,4,0,Monday,False
19960125,1996-01-25,1996,1,1,January,25,4,3,Thursday,False
19960126,1996-01-26,1996,1,1,January,26,4,4,Friday,False
19960127,1996-01-27,1996,1,1,January,27,4,5,Saturday,True
19960131,1996-01-31,1996,1,1,January,31,5,2,Wednesday,False
19960202,1996-02-02,1996,1,2,February,2,5,4,Friday,False
19960206,1996-02-06,1996,1,2,February,6,6,1,Tuesday,False
19960207,1996-02-07,1996,1,2,February,7,6,2,Wednesday,False
19960209,1996-02-09,1996,1,2,February,9,6,4,Friday,False
19960210,1996-02-10,1996,1,2,February,10,6,5,Saturday,True
19960214,1996-02-14,1996,1,2,February,14,7,2,Wednesday,False
19960215,1996-02-15,1996,1,2,February,15,7,3,Thursday,False
19960216,1996-02-16,1996,1,2,February,16,7,4,Friday,False
19960219,1996-02-19,1996,1,2,February,19,8,0,Monday,False
19960221,1996-02-21,1996,1,2,February,21,8,2,Wednesday,False
19960223,1996-02-23,1996,1,2,February,23,8,4,Friday,False
19960224,1996-02-24,1996,1,2,February,24,8,5,Saturday,True
19960228,1996-02-28,1996,1,2,February,28,9,2,Wednesday,False
19960301,1996-03-01,1996,1,3,March,1,9,4,Friday,False
19960304,1996-03-04,1996,1,3,March,4,10,0,Monday,False
19960308,1996-03-08,1996,1,3,March,8,10,4,Friday,False
19960315,1996-03-15,1996,1,3,March,15,11,4,Friday,False
19960321,1996-03-21,1996,1,3,March,21,12,3,Thursday,False
19960322,1996-03-22,1996,1,3,March,22,12,4,Friday,False
19960329,1996-03-29,1996,1,3,March,29,13,4,Friday,False
19960331,1996-03-31,1996,1,3,March,31,13,6,Sunday,True
19960403,1996-04-03,1996,2,4,April,3,14,2,Wednesday,False
19960405,1996-04-05,1996,2,4,April,5,14,4,Friday,False
19960409,1996-04-09,1996,2,4,April,9,15,1,Tuesday,False
19960411,1996-04-11,1996,2,4,April,11,15,3,Thursday,False
19960412,1996-04-12,1996,2,4,April,12,15,4,Friday,False
19960419,1996-04-19,1996,2,4,April,19,16,4,Friday,False
19960426,1996-04-26,1996,2,4,April,26,17,4,Friday,False
19960501,1996-05-01,1996,2,5,May,1,18,2,Wednesday,False
19960502,1996-05-02,1996,2,5,May,2,18,3,Thursday,False
19960503,1996-05-03,1996,2,5,May,3,18,4,Friday,False
19960504,1996-05-04,1996,2,5,May,4,18,5,Saturday,True
19960505,1996-05-05,1996,2,5,May,5,18,6,Sunday,True
19960509,1996-05-09,1996,2,5,May,9,19,3,Thursday,False
19960510,1996-05-10,1996,2,5,May,10,19,4,Friday,False
19960513,1996-05-13,1996,2,5,May,13,20,0,Monday,False
19960517,1996-05-17,1996,2,5,May,17,20,4,Friday,False
19960520,1996-05-20,1996,2,5,May,20,21,0,Monday,False
19960522,1996-05-22,1996,2,5,May,22,21,2,Wednesday,False
19960524,1996-05-24,1996,2,5,May,24,21,4,Friday,False
19960529,1996-05-29,1996,2,5,May,29,22,2,Wednesday,False
19960531,1996-05-31,1996,2,5,May,31,22,4,Friday,False
19960606,1996-06-06,1996,2,6,June,6,23,3,Thursday,False
19960610,1996-06-10,1996,2,6,June,10,24,0,Monday,False
19960615,1996-06-15,1996,2,6,June,15,24,5,Saturday,True
19960621,1996-06-21,1996,2,6,June,21,25,4,Friday,False
19960624,1996-06-24,1996,2,6,June,24,26,0,Monday,False
19960625,1996-06-25,1996,2,6,June,25,26,1,Tuesday,False
19960626,1996-06-26,1996,2,6,June,26,26,2,Wednesday,False
19960628,1996-06-28,1996,2,6,June,28,26,4,Friday,False
19960704,1996-07-04,1996,3,7,July,4,27,3,Thursday,False
19960705,1996-07-05,1996,3,7,July,5,27,4,Friday,False
19960709,1996-07-09,1996,3,7,July,9,28,1,Tuesday,False
19960712,1996-07-12,1996,3,7,July,12,28,4,Friday,False
19960717,1996-07-17,1996,3,7,July,17,29,2,Wednesday,False
19960718,1996-07-18,1996,3,7,July,18,29,3,Thursday,False
19960719,1996-07-19,1996,3,7,July,19,29,4,Friday,False
19960726,1996-07-26,1996,3,7,July,26,30,4,Friday,False
19960802,1996-08-02,1996,3,8,August,2,31,4,Friday,False
19960809,1996-08-09,1996,3,8,August,9,32,4,Friday,False
19960815,1996-08-15,1996,3,8,August,15,33,3,Thursday,False
19960816,1996-08-16,1996,3,8,August,16,33,4,Friday,False
19960818,1996-08-18,1996,3,8,August,18,33,6,Sunday,True
19960823,1996-08-23,1996,3,8,August,23,34,4,Friday,False
19960826,1996-08-26,1996,3,8,August,26,35,0,Monday,False
19960829,1996-08-29,1996,3,8,August,29,35,3,Thursday,False
19960830,1996-08-30,1996,3,8,August,30,35,4,Friday,False
19960904,1996-09-04,1996,3,9,September,4,36,2,Wednesday,False
19960905,1996-09-05,1996,3,9,September,5,36,3,Thursday,False
19960906,1996-09-06,1996,3,9,September,6,36,4,Friday,False
19960907,1996-09-07,1996,3,9,September,7,36,5,Saturday,True
19960909,1996-09-09,1996,3,9,September,9,37,0,Monday,False
19960910,1996-09-10,1996,3,9,September,10,37,1,Tuesday,False
19960911,1996-09-11,1996,3,9,September,11,37,2,Wednesday,False
19960913,1996-09-13,1996,3,9,September,13,37,4,Friday,False
19960920,1996-09-20,1996,3,9,September,20,38,4,Friday,False
19960925,1996-09-25,1996,3,9,September,25,39,2,Wednesday,False
19960927,1996-09-27,1996,3,9,September,27,39,4,Friday,False
19961002,1996-10-02,1996,4,10,October,2,40,2,Wednesday,False
19961004,1996-10-04,1996,4,10,October,4,40,4,Friday,False
19961008,1996-10-08,1996,4,10,October,8,41,1,Tuesday,False
19961011,1996-10-11,1996,4,10,October,11,41,4,Friday,False
19961012,1996-10-12,1996,4,10,October,12,41,5,Saturday,True
19961016,1996-10-16,1996,4,10,October,16,42,2,Wednesday,False
19961017,1996-10-17,1996,4,10,October,17,42,3,Thursday,False
19961018,1996-10-18,1996,4,10,October,18,42,4,Friday,False
19961023,1996-10-23,1996,4,10,October,23,43,2,Wednesday,False
19961025,1996-10-25,1996,4,10,October,25,43,4,Friday,False
19961026,1996-10-26,1996,4,10,October,26,43,5,Saturday,True
19961031,1996-10-31,1996,4,10,October,31,44,3,Thursday,False
19961101,1996-11-01,1996,4,11,November,1,44,4,Friday,False
19961102,1996-11-02,1996,4,11,November,2,44,5,Saturday,True
19961106,1996-11-06,1996,4,11,November,6,45,2,Wednesday,False
19961107,1996-11-07,1996,4,11,November,7,45,3,Thursday,False
19961108,1996-11-08,1996,4,11,November,8,45,4,Friday,False
19961114,1996-11-14,1996,4,11,November,14,46,3,Thursday,False
19961115,1996-11-15,1996,4,11,November,15,46,4,Friday,False
19961117,1996-11-17,1996,4,11,November,17,46,6,Sunday,True
19961121,1996-11-21,1996,4,11,November,21,47,3,Thursday,False
19961127,1996-11-27,1996,4,11,November,27,48,2,Wednesday,False
19961206,1996-12-06,1996,4,12,December,6,49,4,Friday,False
19961212,1996-12-12,1996,4,12,December,12,50,3,Thursday,False
19961213,1996-12-13,1996,4,12,December,13,50,4,Friday,False
19961214,1996-12-14,1996,4,12,December,14,50,5,Saturday,True
19961215,1996-12-15,1996,4,12,December,15,50,6,Sunday,True
19961218,1996-12-18,1996,4,12,December,18,51,2,Wednesday,False
19961220,1996-12-20,1996,4,12,December,20,51,4,Friday,False
19961221,1996-12-21,1996,4,12,December,21,51,5,Saturday,True
19961225,1996-12-25,1996,4,12,December,25,52,2,Wednesday,False
19970101,1997-01-01,1997,1,1,January,1,1,2,Wednesday,False
19970109,1997-01-09,1997,1,1,January,9,2,3,Thursday,False
19970110,1997-01-10,1997,1,1,January,10,2,4,Friday,False
19970115,1997-01-15,1997,1,1,January,15,3,2,Wednesday,False
19970116,1997-01-16,1997,1,1,January,16,3,3,Thursday,False
19970117,1997-01-17,1997,1,1,January,17,3,4,Friday,False
19970118,1997-01-18,1997,1,1,January,18,3,5,Saturday,True
19970119,1997-01-19,1997,1,1,January,19,3,6,Sunday,True
19970124,1997-01-24,1997,1,1,January,24,4,4,Friday,False
19970129,1997-01-29,1997,1,1,January,29,5,2,Wednesday,False
19970131,1997-01-31,1997,1,1,January,31,5,4,Friday,False
19970207,1997-02-07,1997,1,2,February,7,6,4,Friday,False
19970213,1997-02-13,1997,1,2,February,13,7,3,Thursday,False
19970214,1997-02-14,1997,1,2,February,14,7,4,Friday,False
19970220,1997-02-20,1997,1,2,February,20,8,3,Thursday,False
19970227,1997-02-27,1997,1,2,February,27,9,3,Thursday,False
19970304,1997-03-04,1997,1,3,March,4,10,1,Tuesday,False
19970306,1997-03-06,1997,1,3,March,6,10,3,Thursday,False
19970307,1997-03-07,1997,1,3,March,7,10,4,Friday,False
19970312,1997-03-12,1997,1,3,March,12,11,2,Wednesday,False
19970314,1997-03-14,1997,1,3,March,14,11,4,Friday,False
19970321,1997-03-21,1997,1,3,March,21,12,4,Friday,False
19970326,1997-03-26,1997,1,3,March,26,13,2,Wednesday,False
19970327,1997-03-27,1997,1,3,March,27,13,3,Thursday,False
19970328,1997-03-28,1997,1,3,March,28,13,4,Friday,False
19970403,1997-04-03,1997,2,4,April,3,14,3,Thursday,False
19970404,1997-04-04,1997,2,4,April,4,14,4,Friday,False
19970410,1997-04-10,1997,2,4,April,10,15,3,Thursday,False
19970411,1997-04-11,1997,2,4,April,11,15,4,Friday,False
19970417,1997-04-17,1997,2,4,April,17,16,3,Thursday,False
19970418,1997-04-18,1997,2,4,April,18,16,4,Friday,False
19970423,1997-04-23,1997,2,4,April,23,17,2,Wednesday,False
19970425,1997-04-25,1997,2,4,April,25,17,4,Friday,False
19970502,1997-05-02,1997,2,5,May,2,18,4,Friday,False
19970505,1997-05-05,1997,2,5,May,5,19,0,Monday,False
19970507,1997-05-07,1997,2,5,May,7,19,2,Wednesday,False
19970512,1997-05-12,1997,2,5,May,12,20,0,Monday,False
19970514,1997-05-14,1997,2,5,May,14,20,2,Wednesday,False
19970516,1997-05-16,1997,2,5,May,16,20,4,Friday,False
19970518,1997-05-18,1997,2,5,May,18,20,6,Sunday,True
19970520,1997-05-20,1997,2,5,May,20,21,1,Tuesday,False
19970523,1997-05-23,1997,2,5,May,23,21,4,Friday,False
19970530,1997-05-30,1997,2,5,May,30,22,4,Friday,False
19970601,1997-06-01,1997,2,6,June,1,22,6,Sunday,True
19970606,1997-06-06,1997,2,6,June,6,23,4,Friday,False
19970611,1997-06-11,1997,2,6,June,11,24,2,Wednesday,False
19970613,1997-06-13,1997,2,6,June,13,24,4,Friday,False
19970619,1997-06-19,1997,2,6,June,19,25,3,Thursday,False
19970620,1997-06-20,1997,2,6,June,20,25,4,Friday,False
19970626,1997-06-26,1997,2,6,June,26,26,3,Thursday,False
19970627,1997-06-27,1997,2,6,June,27,26,4,Friday,False
19970702,1997-07-02,1997,3,7,July,2,27,2,Wednesday,False
19970703,1997-07-03,1997,3,7,July,3,27,3,Thursday,False
19970704,1997-07-04,1997,3,7,July,4,27,4,Friday,False
19970711,1997-07-11,1997,3,7,July,11,28,4,Friday,False
19970712,1997-07-12,1997,3,7,July,12,28,5,Saturday,True
19970713,1997-07-13,1997,3,7,July,13,28,6,Sunday,True
19970715,1997-07-15,1997,3,7,July,15,29,1,Tuesday,False
19970718,1997-07-18,1997,3,7,July,18,29,4,Friday,False
19970719,1997-07-19,1997,3,7,July,19,29,5,Saturday,True
19970723,1997-07-23,1997,3,7,July,23,30,2,Wednesday,False
19970725,1997-07-25,1997,3,7,July,25,30,4,Friday,False
19970729,1997-07-29,1997,3,7,July,29,31,1,Tuesday,False
19970801,1997-08-01,1997,3,8,August,1,31,4,Friday,False
19970802,1997-08-02,1997,3,8,August,2,31,5,Saturday,True
19970807,1997-08-07,1997,3,8,August,7,32,3,Thursday,False
19970808,1997-08-08,1997,3,8,August,8,32,4,Friday,False
19970813,1997-08-13,1997,3,8,August,13,33,2,Wednesday,False
19970815,1997-08-15,1997,3,8,August,15,33,4,Friday,False
19970822,1997-08-22,1997,3,8,August,22,34,4,Friday,False
19970826,1997-08-26,1997,3,8,August,26,35,1,Tuesday,False
19970827,1997-08-27,1997,3,8,August,27,35,2,Wednesday,False
19970828,1997-08-28,1997,3,8,August,28,35,3,Thursday,False
19970829,1997-08-29,1997,3,8,August,29,35,4,Friday,False
19970830,1997-08-30,1997,3,8,August,30,35,5,Saturday,True
19970831,1997-08-31,1997,3,8,August,31,35,6,Sunday,True
19970901,1997-09-01,1997,3,9,September,1,36,0,Monday,False
19970903,1997-09-03,1997,3,9,September,3,36,2,Wednesday,False
19970904,1997-09-04,1997,3,9,September,4,36,3,Thursday,False
19970905,1997-09-05,1997,3,9,September,5,36,4,Friday,False
19970906,1997-09-06,1997,3,9,September,6,36,5,Saturday,True
19970907,1997-09-07,1997,3,9,September,7,36,6,Sunday,True
19970908,1997-09-08,1997,3,9,September,8,37,0,Monday,False
19970909,1997-09-09,1997,3,9,September,9,37,1,Tuesday,False
19970911,1997-09-11,1997,3,9,September,11,37,3,Thursday,False
19970912,1997-09-12,1997,3,9,September,12,37,4,Friday,False
19970917,1997-09-17,1997,3,9,September,17,38,2,Wednesday,False
19970919,1997-09-19,1997,3,9,September,19,38,4,Friday,False
19970925,1997-09-25,1997,3,9,September,25,39,3,Thursday,False
19970926,1997-09-26,1997,3,9,September,26,39,4,Friday,False
19970927,1997-09-27,1997,3,9,September,27,39,5,Saturday,True
19970928,1997-09-28,1997,3,9,September,28,39,6,Sunday,True
19971003,1997-10-03,1997,4,10,October,3,40,4,Friday,False
19971008,1997-10-08,1997,4,10,October,8,41,2,Wednesday,False
19971010,1997-10-10,1997,4,10,October,10,41,4,Friday,False
19971017,1997-10-17,1997,4,10,October,17,42,4,Friday,False
19971018,1997-10-18,1997,4,10,October,18,42,5,Saturday,True
19971024,1997-10-24,1997,4,10,October,24,43,4,Friday,False
19971028,1997-10-28,1997,4,10,October,28,44,1,Tuesday,False
19971030,1997-10-30,1997,4,10,October,30,44,3,Thursday,False
19971031,1997-10-31,1997,4,10,October,31,44,4,Friday,False
19971106,1997-11-06,1997,4,11,November,6,45,3,Thursday,False
19971107,1997-11-07,1997,4,11,November,7,45,4,Friday,False
19971112,1997-11-12,1997,4,11,November,12,46,2,Wednesday,False
19971114,1997-11-14,1997,4,11,November,14,46,4,Friday,False
19971118,1997-11-18,1997,4,11,November,18,47,1,Tuesday,False
19971120,1997-11-20,1997,4,11,November,20,47,3,Thursday,False
19971121,1997-11-21,1997,4,11,November,21,47,4,Friday,False
19971126,1997-11-26,1997,4,11,November,26,48,2,Wednesday,False
19971128,1997-11-28,1997,4,11,November,28,48,4,Friday,False
19971201,1997-12-01,1997,4,12,December,1,49,0,Monday,False
19971203,1997-12-03,1997,4,12,December,3,49,2,Wednesday,False
19971205,1997-12-05,1997,4,12,December,5,49,4,Friday,False
19971209,1997-12-09,1997,4,12,December,9,50,1,Tuesday,False
19971211,1997-12-11,1997,4,12,December,11,50,3,Thursday,False
19971212,1997-12-12,1997,4,12,December,12,50,4,Friday,False
19971213,1997-12-13,1997,4,12,December,13,50,5,Saturday,True
19971216,1997-12-16,1997,4,12,December,16,51,1,Tuesday,False
19971217,1997-12-17,1997,4,12,December,17,51,2,Wednesday,False
19971219,1997-12-19,1997,4,12,December,19,51,4,Friday,False
19971220,1997-12-20,1997,4,12,December,20,51,5,Saturday,True
19971224,1997-12-24,1997,4,12,December,24,52,2,Wednesday,False
19971225,1997-12-25,1997,4,12,December,25,52,3,Thursday,False
19971226,1997-12-26,1997,4,12,December,26,52,4,Friday,False
19971231,1997-12-31,1997,4,12,December,31,1,2,Wednesday,False
19980101,1998-01-01,1998,1,1,January,1,1,3,Thursday,False
19980116,1998-01-16,1998,1,1,January,16,3,4,Friday,False
19980119,1998-01-19,1998,1,1,January,19,4,0,Monday,False
19980120,1998-01-20,1998,1,1,January,20,4,1,Tuesday,False
19980121,1998-01-21,1998,1,1,January,21,4,2,Wednesday,False
19980123,1998-01-23,1998,1,1,January,23,4,4,Friday,False
19980124,1998-01-24,1998,1,1,January,24,4,5,Saturday,True
19980129,1998-01-29,1998,1,1,January,29,5,3,Thursday,False
19980130,1998-01-30,1998,1,1,January,30,5,4,Friday,False
19980131,1998-01-31,1998,1,1,January,31,5,5,Saturday,True
19980205,1998-02-05,1998,1,2,February,5,6,3,Thursday,False
19980206,1998-02-06,1998,1,2,February,6,6,4,Friday,False
19980213,1998-02-13,1998,1,2,February,13,7,4,Friday,False
19980220,1998-02-20,1998,1,2,February,20,8,4,Friday,False
19980227,1998-02-27,1998,1,2,February,27,9,4,Friday,False
19980304,1998-03-04,1998,1,3,March,4,10,2,Wednesday,False
19980305,1998-03-05,1998,1,3,March,5,10,3,Thursday,False
19980306,1998-03-06,1998,1,3,March,6,10,4,Friday,False
19980317,1998-03-17,1998,1,3,March,17,12,1,Tuesday,False
19980320,1998-03-20,1998,1,3,March,20,12,4,Friday,False
19980326,1998-03-26,1998,1,3,March,26,13,3,Thursday,False
19980327,1998-03-27,1998,1,3,March,27,13,4,Friday,False
19980330,1998-03-30,1998,1,3,March,30,14,0,Monday,False
19980403,1998-04-03,1998,2,4,April,3,14,4,Friday,False
19980404,1998-04-04,1998,2,4,April,4,14,5,Saturday,True
19980407,1998-04-07,1998,2,4,April,7,15,1,Tuesday,False
19980410,1998-04-10,1998,2,4,April,10,15,4,Friday,False
19980415,1998-04-15,1998,2,4,April,15,16,2,Wednesday,False
19980419,1998-04-19,1998,2,4,April,19,16,6,Sunday,True
19980423,1998-04-23,1998,2,4,April,23,17,3,Thursday,False
19980424,1998-04-24,1998,2,4,April,24,17,4,Friday,False
19980426,1998-04-26,1998,2,4,April,26,17,6,Sunday,True
19980501,1998-05-01,1998,2,5,May,1,18,4,Friday,False
19980508,1998-05-08,1998,2,5,May,8,19,4,Friday,False
19980514,1998-05-14,1998,2,5,May,14,20,3,Thursday,False
19980515,1998-05-15,1998,2,5,May,15,20,4,Friday,False
19980517,1998-05-17,1998,2,5,May,17,20,6,Sunday,True
19980518,1998-05-18,1998,2,5,May,18,21,0,Monday,False
19980520,1998-05-20,1998,2,5,May,20,21,2,Wednesday,False
19980522,1998-05-22,1998,2,5,May,22,21,4,Friday,False
19980526,1998-05-26,1998,2,5,May,26,22,1,Tuesday,False
19980527,1998-05-27,1998,2,5,May,27,22,2,Wednesday,False
19980530,1998-05-30,1998,2,5,May,30,22,5,Saturday,True
19980601,1998-06-01,1998,2,6,June,1,23,0,Monday,False
19980604,1998-06-04,1998,2,6,June,4,23,3,Thursday,False
19980605,1998-06-05,1998,2,6,June,5,23,4,Friday,False
19980611,1998-06-11,1998,2,6,June,11,24,3,Thursday,False
19980612,1998-06-12,1998,2,6,June,12,24,4,Friday,False
19980618,1998-06-18,1998,2,6,June,18,25,3,Thursday,False
19980619,1998-06-19,1998,2,6,June,19,25,4,Friday,False
19980622,1998-06-22,1998,2,6,June,22,26,0,Monday,False
19980624,1998-06-24,1998,2,6,June,24,26,2,Wednesday,False
19980625,1998-06-25,1998,2,6,June,25,26,3,Thursday,False
19980626,1998-06-26,1998,2,6,June,26,26,4,Friday,False
19980627,1998-06-27,1998,2,6,June,27,26,5,Saturday,True
19980701,1998-07-01,1998,3,7,July,1,27,2,Wednesday,False
19980702,1998-07-02,1998,3,7,July,2,27,3,Thursday,False
19980710,1998-07-10,1998,3,7,July,10,28,4,Friday,False
19980713,1998-07-13,1998,3,7,July,13,29,0,Monday,False
19980715,1998-07-15,1998,3,7,July,15,29,2,Wednesday,False
19980716,1998-07-16,1998,3,7,July,16,29,3,Thursday,False
19980718,1998-07-18,1998,3,7,July,18,29,5,Saturday,True
19980724,1998-07-24,1998,3,7,July,24,30,4,Friday,False
19980729,1998-07-29,1998,3,7,July,29,31,2,Wednesday,False
19980731,1998-07-31,1998,3,7,July,31,31,4,Friday,False
19980802,1998-08-02,1998,3,8,August,2,31,6,Sunday,True
19980805,1998-08-05,1998,3,8,August,5,32,2,Wednesday,False
19980807,1998-08-07,1998,3,8,August,7,32,4,Friday,False
19980810,1998-08-10,1998,3,8,August,10,33,0,Monday,False
19980813,1998-08-13,1998,3,8,August,13,33,3,Thursday,False
19980814,1998-08-14,1998,3,8,August,14,33,4,Friday,False
19980818,1998-08-18,1998,3,8,August,18,34,1,Tuesday,False
19980820,1998-08-20,1998,3,8,August,20,34,3,Thursday,False
19980821,1998-08-21,1998,3,8,August,21,34,4,Friday,False
19980822,1998-08-22,1998,3,8,August,22,34,5,Saturday,True
19980826,1998-08-26,1998,3,8,August,26,35,2,Wednesday,False
19980827,1998-08-27,1998,3,8,August,27,35,3,Thursday,False
19980828,1998-08-28,1998,3,8,August,28,35,4,Friday,False
19980901,1998-09-01,1998,3,9,September,1,36,1,Tuesday,False
19980903,1998-09-03,1998,3,9,September,3,36,3,Thursday,False
19980907,1998-09-07,1998,3,9,September,7,37,0,Monday,False
19980909,1998-09-09,1998,3,9,September,9,37,2,Wednesday,False
19980910,1998-09-10,1998,3,9,September,10,37,3,Thursday,False
19980911,1998-09-11,1998,3,9,September,11,37,4,Friday,False
19980912,1998-09-12,1998,3,9,September,12,37,5,Saturday,True
19980913,1998-09-13,1998,3,9,September,13,37,6,Sunday,True
19980914,1998-09-14,1998,3,9,September,14,38,0,Monday,False
19980915,1998-09-15,1998,3,9,September,15,38,1,Tuesday,False
19980916,1998-09-16,1998,3,9,September,16,38,2,Wednesday,False
19980917,1998-09-17,1998,3,9,September,17,38,3,Thursday,False
19980918,1998-09-18,1998,3,9,September,18,38,4,Friday,False
19980922,1998-09-22,1998,3,9,September,22,39,1,Tuesday,False
19980924,1998-09-24,1998,3,9,September,24,39,3,Thursday,False
19980925,1998-09-25,1998,3,9,September,25,39,4,Friday,False
19981001,1998-10-01,1998,4,10,October,1,40,3,Thursday,False
19981002,1998-10-02,1998,4,10,October,2,40,4,Friday,False
