id,avg_rating,total_ratings,std_dev,last_rated
125,3.7142857142857144,21,1.0194536351819607,1439589051
126,2.7,10,1.0593499054713804,1391657561
129,3.0,1,,995232528
130,4.5,1,,1093889645
131,2.0,1,,974842775
132,2.875,8,0.9910312089651148,1051643569
135,3.0,27,1.176696810829104,1335899920
137,1.0,1,,974840424
140,3.4782608695652173,23,0.7902568752334617,1439584906
141,3.5806451612903225,93,0.9620243674618969,1462639009
144,3.326923076923077,26,1.0093790932281854,1168393789
145,3.2790697674418605,43,0.8331118199500117,1471385443
146,4.333333333333333,3,0.5773502691896257,980174717
147,3.642857142857143,21,0.8823669466675577,1471383839
148,4.0,1,,1012605106
149,4.333333333333333,6,0.8164965809277259,1075142933
150,3.9025,200,0.7695484220433089,1475783700
151,3.5625,48,1.0346394170938276,1218955011
152,3.8333333333333335,3,0.2886751345948129,1165292250
153,2.7829457364341086,129,1.0016489553955326,1471385581
154,3.8125,16,0.8341662504161466,1434332315
155,3.0555555555555554,9,0.8079466429027216,1062016035
156,3.9545454545454546,11,1.059588256223743,1139092457
157,2.375,8,1.1877349391654206,1143503629
158,2.8706896551724137,58,1.070171099730377,1462638823
159,3.9375,8,0.6781013409302689,1156128494
160,2.3412698412698414,63,0.8698600036852278,1467004905
161,3.83125,80,0.7833058393594955,1335948346
162,4.136363636363637,33,0.9704439003035485,1386031529
163,3.515873015873016,63,0.8658775800394368,1471386088
164,3.5576923076923075,26,0.7256297000112809,1156127872
165,3.443661971830986,142,0.8145367903286634,1475783692
166,3.0,4,1.8257418583505538,1344179650
167,4.0,1,,836137550
168,3.116279069767442,43,0.8649057841776039,1462640061
169,2.5625,8,1.5221577729375775,1391657297
170,3.2884615384615383,26,0.8387261403232513,1462639549
171,4.333333333333333,6,0.5163977794943223,974714778
172,2.5729166666666665,48,0.9999445906634843,1462644086
173,2.5642857142857145,70,1.0212291137112726,1462638554
174,2.25,4,0.9574271077563381,1114307200
175,3.9565217391304346,23,0.9759965009980693,1471386974
176,3.7777777777777777,18,1.0178151661369075,1467005072
177,2.8846153846153846,13,1.2608503439122305,1470720332
178,4.7,5,0.6708203932499369,1344184508
179,3.5,6,1.0488088481701516,1440271840
180,3.3068181818181817,44,0.8505532337147769,1471387310
181,1.8,15,0.8618916073713347,1111482443
183,5.0,1,,974715995
184,4.5,2,0.7071067811865476,974715756
185,3.1029411764705883,102,0.871263550668427,1471385505
186,2.875,48,0.8088605066072494,1321811967
187,2.8333333333333335,3,0.7637626158259734,1058472448
188,3.125,16,1.2041594578792296,1096510929
189,4.0,1,,974838288
190,3.8333333333333335,6,1.3291601358251257,1307179969
191,3.0,5,0.7071067811865476,844883843
193,2.3142857142857145,35,1.2781288844941074,1391346544
194,4.291666666666667,24,0.440273301155254,1439584823
195,3.2142857142857144,14,0.8017837257372732,1050499745
196,2.809090909090909,55,0.7232316178541789,1462639477
198,3.441860465116279,43,1.0757572212697735,1406171781
199,3.3333333333333335,3,0.5773502691896258,1111367950
200,4.0,1,,907381306
201,4.0,1,,845746347
202,3.0,4,1.4142135623730951,974843463
203,3.3043478260869565,23,0.8885525824055686,1296201724
204,3.0,31,1.0327955589886446,1471385757
205,4.0,4,0.816496580927726,1156207528
206,3.6,10,1.3498971154211057,980447536
207,3.375,28,0.7152440660879852,1405201255
208,2.752212389380531,113,1.009163138547121,1462634483
209,2.6,5,0.5477225575051661,949384839
211,3.3333333333333335,3,0.5773502691896258,1162244498
213,4.222222222222222,9,0.97182531580755,1048091840
214,3.0,2,1.4142135623730951,1033345241
215,3.7222222222222223,18,1.1659661762602749,1456039608
216,3.0238095238095237,42,1.2588824939467629,1471386037
217,2.7142857142857144,7,0.7559289460184544,1049683476
218,3.3333333333333335,15,0.816496580927726,1018682944
219,4.25,4,0.5,1011317486
220,3.0,2,1.4142135623730951,974709519
222,3.9318181818181817,22,0.8632090535495269,1113185196
223,3.963302752293578,109,0.9663467430807252,1471385880
224,3.6,35,0.8206883767695908,1340414394
225,3.173076923076923,52,0.938734104769297,1150487447
227,3.15625,16,1.0601690116832,1114307190
228,2.0,1,,986009538
229,4.083333333333333,12,0.6685579234215215,1077114985
230,3.7,25,1.0992421631894098,1174450069
231,3.1107594936708862,158,1.1491112845743219,1471385154
232,4.208333333333333,24,0.7058246282166001,1385069940
233,4.269230769230769,13,0.599144689515278,1406171065
234,2.75,12,0.9653072991634227,1082753980
235,3.9038461538461537,78,1.0001872951475763,1468758651
236,3.3583333333333334,60,0.8591070781639578,1370072069
237,3.1911764705882355,34,1.051800086736968,1166586251
238,3.0,5,1.224744871391589,980177182
239,2.933333333333333,15,1.237316604977231,1462947510
240,3.4,5,1.140175425099138,974844797
241,3.5,4,1.9148542155126762,974840300
242,3.75,4,0.5,958004753
243,4.0,1,,845745917
244,3.0,1,,974790987
245,3.0,1,,947292322
246,4.040983606557377,61,1.061818730477779,1467004938
247,3.6511627906976742,43,1.0664520825132222,1434028372
248,3.1538461538461537,13,0.8987170342729172,993347710
249,3.375,20,0.7926471306225807,1167163527
250,3.25,4,1.707825127659933,1467005164
251,3.0,1,,844687985
252,3.0609756097560976,41,0.902739732364896,1296197360
253,3.396,125,0.9252201133052157,1471384714
254,3.0,4,0.816496580927726,980195780
255,2.2,5,1.6431676725154984,980195812
256,2.7023809523809526,42,0.8907349925457133,1462639722
257,3.576923076923077,13,1.1151635501529555,1097696965
258,2.5,11,0.9746794344808963,1470720392
259,3.7,5,0.4472135954999579,1138732383
260,4.221649484536083,291,0.9086815159366377,1476478005
261,3.715686274509804,51,0.8015915541021144,1371773230
262,3.85,20,1.113316524718162,1371825895
263,3.0,1,,848161149
264,4.5,2,0.7071067811865476,898111194
265,3.879032258064516,62,0.9695591522759354,1371781558
266,3.4863013698630136,73,1.0136999156682787,1446663797
267,2.730769230769231,13,0.9919548170024474,1448814317
268,4.25,4,0.4999999999999999,879520881
269,3.6666666666666665,3,0.5773502691896258,855191882
270,3.2222222222222223,9,1.3017082793177757,1119924471
271,3.5,4,1.2909944487358056,976420886
272,4.0,39,0.7863975156570492,1300579160
273,3.1296296296296298,27,0.6735753140545634,1286398769
274,2.6666666666666665,3,0.5773502691896258,1234227686
275,2.8,5,1.0954451150103321,955091783
276,2.8636363636363638,22,0.8888437939499213,1231346581
277,3.357142857142857,35,1.011488627567052,1356316525
278,3.0,5,1.224744871391589,976422760
279,2.875,4,2.0155644370746373,1106433903
280,4.113636363636363,22,0.7226244855982582,1111982190
281,3.861111111111111,18,0.9822775987702008,1320640472
282,3.284090909090909,44,0.930102065371568,1299590828
283,3.0,1,,855192910
285,4.0,1,,832523436
287,3.2,5,0.8366600265340756,974837615
288,3.336448598130841,107,0.9683084378561863,1471383679
289,3.4642857142857144,14,1.008889063701824,1105649274
290,3.9375,16,0.873212459828649,1339234496
291,2.0,6,0.8944271909999159,974844797
292,3.309090909090909,110,0.9696822003323396,1471387885
293,4.071969696969697,132,0.8518784267937228,1471383382
294,3.3333333333333335,3,0.5773502691896258,854714394
295,3.0,4,0.816496580927726,975428980
296,4.256172839506172,324,0.8668966291892319,1476478551
299,3.75,16,1.1254628677422753,1440028872
300,3.75,90,0.7870082734456547,1417930730
301,5.0,1,,948574126
302,3.7142857142857144,7,0.48795003647426655,974841654
303,3.1875,24,0.6886107627743671,1257610311
304,3.3333333333333335,3,1.1547005383792517,974838641
305,2.75,12,0.8660254037844386,1112389812
306,4.171875,32,0.9385075231279408,1444531218
307,4.145161290322581,31,0.7766761271286848,1437001570
308,4.159090909090909,22,0.7462025072446365,1395773670
309,5.0,3,0.0,1010620205
312,3.6,5,0.8944271909999159,976423060
313,2.7142857142857144,7,1.3801311186847085,1462644085
314,3.9411764705882355,17,1.2976222599091636,1460811701
315,2.909090909090909,44,1.106391196600657,1292402324
316,3.3689655172413793,145,1.00350200972639,1470071973
317,2.9642857142857144,70,0.9414813665501177,1471386810
318,4.487138263665595,311,0.7024118657942705,1473803992
319,3.973684210526316,38,1.0063807807982874,1471383906
320,2.75,4,1.2583057392117916,1029870367
321,3.642857142857143,7,1.0293317295817757,1112892286
322,3.642857142857143,14,0.8418973861410954,1311319243
324,3.3333333333333335,3,0.5773502691896258,974837128
325,3.0,1,,974838134
326,4.071428571428571,7,0.9322272357358042,1296194633
327,2.75,26,1.0793516572461452,1307558400
328,3.625,8,0.7440238091428449,1019023101
329,3.3508771929824563,114,1.017392608238455,1473445099
330,2.7,10,0.8232726023485646,1471386819
331,3.0,6,0.6324555320336759,976421239
332,3.2,10,0.6324555320336759,1471386607
333,3.32,50,0.9244965535636249,1471383804
334,3.0714285714285716,14,1.3847680013570567,1029870161
335,3.0,3,1.0,997938391
336,3.0,1,,843275128
337,3.7954545454545454,88,0.8893894445725293,1468471074
338,2.8,15,1.2218253323847656,1439585068
339,3.4405940594059405,101,0.8896266877541142,1462638715
340,3.0,8,1.1952286093343936,1049685213
341,4.5,2,0.7071067811865476,974712958
342,3.4375,56,1.0403779907496906,1467004922
343,3.0,1,,845745671
344,2.8714285714285714,175,1.1047367784923674,1471386254
345,3.75,48,0.9675588936937934,1327288678
346,3.0,6,0.0,1039388921
347,3.857142857142857,7,0.8997354108424372,1434028789
348,3.9375,40,0.8179673054716263,1340411787
349,3.7869565217391306,115,0.7435714832648156,1473258352
350,3.3285714285714287,70,0.756065877266026,1260704788
351,3.1923076923076925,13,0.9022763235852774,1156205656
352,3.357142857142857,7,0.944911182523068,1470720434
353,3.58955223880597,67,0.816150299653011,1470071244
354,3.5,2,0.7071067811865476,855192178
355,2.2051282051282053,39,1.07432934231663,1462639636
356,4.05425219941349,341,0.8715205345204071,1476478274
357,3.6844262295081966,122,0.9027067187812292,1462638281
358,2.4285714285714284,7,0.9759000729485331,1440270441
360,2.5,12,0.9045340337332909,1047072606
361,3.38,25,0.9160604055774197,1296201530
362,3.45,30,0.9130283071488926,1455638487
363,4.5,5,0.7071067811865476,1359647327
364,3.7775,200,0.8920327134186532,1471386114
365,3.0,10,1.0274023338281628,1389721943
366,3.272727272727273,11,1.1037127426019047,1145394447
367,3.070063694267516,157,0.9681773100054254,1476550669
368,3.535211267605634,71,0.887709507110341,1471385350
369,3.0555555555555554,9,0.6346477588219923,1161358140
370,3.0522388059701493,67,0.9420091695100304,1471385199
371,3.25,20,0.7163503994113789,1443385370
372,3.0588235294117645,34,0.9274002918091906,1465793100
373,4.138888888888889,18,0.723666228628583,1138732361
374,2.1,20,0.981406080446235,1471385650
375,3.6666666666666665,3,0.5773502691896258,976427445
376,3.425531914893617,47,0.7069432315645642,1370072072
377,3.566666666666667,180,0.8959873303174468,1473801974
378,3.25,12,1.0552897060221726,1440270420
379,3.261904761904762,21,0.9030372032625181,1462640338
380,3.515151515151515,198,0.909494603491092,1473258331
381,3.1379310344827585,29,0.8545733242399176,1436936149
382,3.1052631578947367,19,0.8262859904486436,1168393776
383,3.1153846153846154,13,1.0032000081789556,1324313611
384,3.25,4,1.2583057392117916,974839204
387,3.6666666666666665,3,0.5773502691896258,991862830
388,3.6666666666666665,6,0.816496580927726,1440029042
389,4.0,1,,948577776
390,4.1,5,0.8944271909999161,1471384063
391,3.0,3,0.0,974715224
392,2.6666666666666665,3,2.0816659994661326,974711164
393,2.1,5,1.02469507659596,1154110171
401,4.0,1,,984560555
405,2.3125,16,1.0307764064044151,1239745349
407,3.05,10,1.165475582469806,1280749457
408,3.0,1,,898007989
409,2.5,1,,1255501745
410,3.1506849315068495,73,0.7531643039852358,1471386650
412,3.54,25,1.0400320507881795,1296190264
413,2.3076923076923075,26,1.077746937614977,1471387428
414,2.5,7,0.6454972243679028,1296190297
415,2.8333333333333335,12,1.1348474733984246,1145394022
416,3.25,6,1.1726039399558574,1110497838
417,3.6153846153846154,13,0.6504436355879909,974835342
418,3.0,2,0.0,1003523129
419,2.6,15,1.105182596419511,1352654551
420,2.6315789473684212,57,0.9798246735908643,1391352264
421,3.0,11,1.1832159566199232,980175435
422,3.7222222222222223,9,1.092906420717,1440271647
423,3.392857142857143,14,1.0034281896917845,1139003970
424,3.0,3,1.3228756555322954,1111610567
425,3.875,4,0.24999999999999994,1148669891
426,3.1666666666666665,12,0.8348471099367218,1093887714
427,2.4285714285714284,14,0.9376144618769908,1233450000
428,3.717391304347826,23,0.704306347287911,1311318950
429,2.5555555555555554,9,1.4240006242195884,1465955324
431,3.671875,32,0.7992877373616927,1471386891
432,2.6507936507936507,63,0.8212643705961256,1296197193
433,2.857142857142857,7,0.8997354108424372,991862789
434,3.0849056603773586,106,0.9721642476189954,1335948250
435,2.463636363636364,55,0.9663531361973137,1462639673
436,2.2,5,1.3038404810405297,1029869519
437,2.75,4,0.5,1019128946
438,3.0,2,0.0,994729891
439,1.0,1,,1039390474
440,3.561111111111111,90,0.7488859807972816,1462639919
441,3.6621621621621623,37,0.8502781738778039,1471683093
442,2.968421052631579,95,1.0231639661753784,1471385499
443,2.6666666666666665,6,1.505545305418162,1138659264
444,3.0,7,1.1902380714238083,1344181807
445,3.111111111111111,9,1.0540925533894598,1082754306
446,4.0,9,0.8660254037844386,974844064
447,4.0,1,,974837361
448,3.590909090909091,11,0.73546522073385,1296203891
449,3.5,2,0.7071067811865476,948656430
450,3.4375,16,0.6291528696058958,1145394193
451,3.4285714285714284,7,1.2724180205607036,974810752
452,4.0,8,0.7559289460184544,974714878
453,2.4,5,0.8944271909999159,946276519
454,3.4727272727272727,110,0.7980376265426429,1471385082
455,2.838709677419355,31,0.8601075201604502,1462639665
456,3.3333333333333335,6,1.2110601416389966,1467005160
457,3.9530516431924885,213,0.7633420696155351,1475783286
458,3.75,4,0.9574271077563381,1085640697
459,3.5,2,0.7071067811865476,1085640689
460,2.5,2,0.7071067811865476,989111285
461,3.3,5,1.3038404810405297,1231770596
463,3.4285714285714284,7,0.7867957924694432,976424451
464,3.111111111111111,9,0.7817359599705717,973376368
465,3.5,5,0.8660254037844387,1148669887
466,3.169491525423729,59,0.9852803272179979,1471386435
467,3.3333333333333335,3,1.1547005383792515,975362548
468,3.303030303030303,33,0.7800179679360151,1296198280
469,3.125,8,0.6408699444616557,974842605
470,2.0,3,1.0,1111612047
471,3.877551020408163,49,0.8631978592522613,1370072127
472,3.5,2,0.7071067811865476,974843382
473,1.0,3,0.0,974837960
474,3.8625,80,0.8304909330470851,1475783718
475,4.209677419354839,31,0.6803699183579853,1385070155
476,4.0,1,,991858087
477,3.59375,16,1.0522792721833243,1439585232
479,3.25,4,0.9574271077563381,973376255
480,3.7062043795620436,274,0.9170734080386719,1473258322
481,3.34375,32,0.8075999888159259,1272670428
482,2.85,10,1.5994790818680102,1429168457
483,2.75,4,2.0615528128088303,1029870119
484,2.75,6,0.8803408430829505,1470168942
485,2.8867924528301887,53,0.8750907064740944,1471385317
486,2.5,2,0.7071067811865476,991862715
487,3.5,2,0.7071067811865476,953361410
488,3.125,4,0.8539125638299666,1344179382
489,2.625,12,0.9799118698777317,1093022107
490,3.4285714285714284,14,0.646206172658864,1051643301
491,3.2857142857142856,21,1.0436885140144612,1296198827
492,3.738095238095238,21,0.9568051998584615,1471384852
493,3.3043478260869565,23,0.8358328785053347,1270253740
494,3.4754098360655736,61,0.8535525247858541,1469161737
495,3.8125,8,0.7989949043284676,1437106903
496,2.6666666666666665,3,0.5773502691896258,974778561
497,3.9833333333333334,60,0.9158059646954432,1296197502
498,2.6666666666666665,3,0.5773502691896258,976421216
499,3.0,1,,995664664
500,3.4673202614379086,153,0.9277753574347021,1471386330
501,4.1,15,1.137038760490223,1367466511
502,2.4375,16,1.1528949070347507,1470720213
504,3.2,5,0.44721359549995787,1044651233
505,2.7142857142857144,7,0.9511897312113418,974838491
506,3.111111111111111,9,1.0540925533894598,979261660
507,3.5,17,0.7071067811865476,1470896986
508,3.6686046511627906,86,0.8997073547623171,1475783671
509,3.75,78,1.1216580954626427,1452848603
510,2.3,5,1.3038404810405297,1255593983
511,3.0,3,0.0,1158605231
512,3.5,2,0.7071067811865476,974709378
513,2.5,6,1.0488088481701516,1048536718
514,3.6470588235294117,17,0.7657656683500047,1470720182
515,4.043478260869565,46,0.9765363221129038,1318702944
516,2.923076923076923,13,0.8623164985025763,1049683062
517,3.09375,16,0.8605957239029254,1232907142
518,2.1363636363636362,11,0.9510759457296009,1077114334
519,2.3958333333333335,24,0.8966018779459654,1452850276
520,3.0615384615384613,65,0.9862638319201642,1471386387
521,3.6,10,1.1737877907772674,974844684
522,2.8333333333333335,9,1.224744871391589,1255850852
523,3.3333333333333335,6,1.632993161855452,986695128
524,3.5555555555555554,36,0.9839989676081821,1331379485
526,1.0,1,,974843320
527,4.30327868852459,244,0.8820509607283071,1475783261
528,2.5,2,0.7071067811865476,1080752851
529,3.933333333333333,45,0.8160325305458667,1467007127
531,3.564516129032258,31,0.8731354942950432,1331379483
532,3.25,18,0.8786687791935092,1344185251
533,3.3333333333333335,6,0.5163977794943222,1019124632
534,4.2,25,0.6454972243679027,976420061
535,3.8846153846153846,26,0.9198662110077999,1296193365
536,2.25,4,1.5,1076968705
537,3.05,10,1.2572014777097404,1076810727
538,3.9,25,0.7071067811865475,1348595260
539,3.428,125,0.9107423416659765,1462948006
540,2.6944444444444446,18,1.2143612323416697,1344470455
541,4.037671232876712,146,0.8571919200030237,1467006388
542,2.736842105263158,19,1.1470786693528088,1471387575
543,3.3461538461538463,52,0.8830565319459268,1471385053
544,2.611111111111111,9,1.1118053386771944,1114309144
546,1.7352941176470589,17,1.0475812477265118,1334342420
547,3.0,5,1.224744871391589,974839511
548,3.0,9,1.118033988749895,1114309149
549,4.125,12,0.8822749519900759,1307172985
550,3.272727272727273,11,1.1037127426019044,1440269836
551,3.65,90,1.115392811342939,1476551142
552,3.14,50,0.9950899867010283,1462640027
553,3.482456140350877,57,0.8912516894429077,1314895467
554,3.0,2,0.0,956685834
555,3.8857142857142857,70,0.7622023228463564,1471384565
556,3.9,15,0.6324555320336759,1435788129
558,2.6666666666666665,9,1.224744871391589,1049684826
559,5.0,1,,898111329
561,3.0,1,,974712445
562,3.716666666666667,30,0.9439766702747417,1460811237
563,3.0,1,,834694187
564,3.0,1,,945365440
565,4.5,2,0.7071067811865476,1029870040
567,4.0,2,1.4142135623730951,974843463
568,3.5,2,0.7071067811865476,939420702
569,2.5,6,0.8366600265340756,1029869675
571,4.0,1,,974714165
573,1.0,1,,898111099
574,3.3333333333333335,9,1.0,1141391972
575,3.5714285714285716,14,1.0350983390135313,1298158849
577,2.0,2,1.4142135623730951,979179509
580,3.0,3,1.7320508075688772,974841420
581,4.235294117647059,17,0.7729336780010528,1344180055
582,4.0,1,,857380394
585,3.073170731707317,41,1.1211655520581922,1470719734
586,3.112403100775194,129,1.0063088299524705,1471385180
587,3.3253968253968256,126,1.0436809096988606,1462946890
588,3.6744186046511627,215,0.9489524532508221,1473258320
589,4.006329113924051,237,0.8799569190367514,1476478052
590,3.717821782178218,202,0.9565585120555158,1462638291
592,3.3979591836734695,196,0.7644645643326811,1471383567
593,4.1381578947368425,304,0.8744585659525728,1475783864
594,3.6619718309859155,71,0.9884137648898573,1462634611
595,3.75,176,0.9396047801374485,1470073702
596,3.5833333333333335,66,0.9429223531673028,1462948585
597,3.360544217687075,147,0.8695422999415087,1462637992
599,4.035714285714286,14,1.0645382840658002,1344188994
600,4.0,1,,907381025
603,3.0,1,,898008162
605,3.3421052631578947,19,0.8506963092234006,1460811556
606,2.75,6,1.08397416943394,1471386806
608,4.256696428571429,224,0.887102289735268,1475784300
609,3.107142857142857,14,0.7384644001776053,1264547562
610,3.3484848484848486,33,0.9477345396131542,1436923874
611,3.0,7,1.7320508075688772,977458740
612,2.6666666666666665,6,1.0327955589886446,1039390716
613,3.5,13,0.9128709291752769,1228789330
614,1.5,2,0.7071067811865476,1029869863
615,3.5,2,0.7071067811865476,984560713
616,3.4642857142857144,42,0.9588665637657902,1470167200
617,1.0,1,,1029870119
619,2.125,4,1.3149778198382918,1061481899
620,3.25,2,1.0606601717798212,1296199712
621,3.3333333333333335,3,2.0816659994661326,1029870367
626,2.0,1,,973376985
627,3.3333333333333335,9,0.7071067811865475,1460811735
628,3.88,50,0.7182745765700879,1439584168
630,3.5,2,0.7071067811865476,1460811831
631,3.25,10,1.2304019216861166,1470720316
632,4.5,2,0.7071067811865476,939461599
633,4.0,3,1.0,974833716
635,3.857142857142857,7,1.0690449676496976,976422582
637,2.7586206896551726,29,0.9785255823282988,1296201316
638,4.0,1,,850021377
639,3.2,5,0.4472135954999579,974837231
640,3.3333333333333335,18,0.48507125007266594,974843463
647,3.629032258064516,31,0.9306605354575128,1460811358
648,3.5327380952380953,168,0.835478064144003,1475783787
650,3.1875,8,0.9977653603356423,1460811772
651,1.0,1,,1024928544
653,3.1129032258064515,62,1.1177383298821706,1470166428
656,3.0,2,0.0,991862945
659,4.25,2,0.3535533905932738,1112633355
661,3.6320754716981134,53,0.7975379385491663,1462639563
662,3.111111111111111,9,1.4529663145135578,1049683325
663,3.411764705882353,17,1.227743027337753,1156207579
664,3.5,2,0.7071067811865476,974711403
665,3.4,5,1.140175425099138,1172909323
667,3.6666666666666665,3,1.5275252316519468,867073883
668,4.0,4,0.9128709291752769,1307174641
670,3.1666666666666665,3,1.8929694486000914,1166035850
671,4.03030303030303,33,0.738869427099965,1268782761
673,2.68,50,1.2403093754941852,1467005800
674,2.6904761904761907,21,1.1233453440081382,1217951064
678,3.8333333333333335,12,1.134847473398425,1353690603
679,4.0,1,,886375736
680,3.9166666666666665,6,1.0206207261596576,1437106441
681,3.0,1,,898110771
685,3.125,4,1.181453906563152,1460810866
687,3.0,2,0.0,845746928
688,2.45,10,0.83166499665831,1088058610
690,4.0,1,,898111214
691,3.357142857142857,7,0.6267831705280087,1062015338
692,2.0,1,,953272764
694,2.85,10,1.1067971810589328,1470720292
695,4.0,2,0.0,974791183
696,2.0,2,1.4142135623730951,953102975
697,3.3333333333333335,3,1.1547005383792517,1018682762
698,3.0,1,,828214012
700,3.142857142857143,7,0.6900655593423541,1228921289
702,5.0,1,,1437005446
703,3.0,1,,855190606
704,3.0,6,1.4142135623730951,1470720380
705,2.8333333333333335,3,1.0408329997330663,1233449634
707,3.111111111111111,27,0.9022763235852773,1340415854
708,3.401639344262295,61,0.9478909577369976,1460811571
709,2.875,12,1.0028368851322822,1462644085
710,1.5,2,0.7071067811865476,957795351
711,3.2222222222222223,9,1.2018504251546631,947401564
